subcat1,name,height, gender
Actor,Lauren Conrad,163.83,F
Actor,Sofia Coppola,163.83,F
Actor,Jamie Cullum,163.83,F
Actor,Jane Curtin,163.83,F
Singer,Miley Cyrus,163.83,F
Singer,Fran Drescher,163.83,F
Singer,Emilio Estevez,163.83,M
Singer,Morgan Fairchild,163.83,F
Singer,Tina Fey,163.83,F
Singer,Lyndsy Fonseca,163.83,F
Singer,Amanda Fuller,163.83,F
Singer,Kirsty Gallacher,163.83,F
Singer,Margot Grahame,163.83,F
Singer,Carla Gugino,163.83,F
Singer,Alyson Hannigan,163.83,F
Singer,Marcia Gay Harden,163.83,F
Singer,Meredith Henderson,163.83,F
Singer,Pell James,163.83,F
Singer,Penny Johnson Jerald,163.83,F
Singer,Nathalie Kelley,163.83,F
Singer,Patsy Kensit,163.83,F
Singer,Myleene Klass,163.83,F
Singer,Jane Krakowski,163.83,F
Singer,Alice Krige,163.83,F
Singer,Piper Laurie,163.83,F
Singer,Katie Leung,163.83,F
Singer,Montserrat Lombard,163.83,F
Singer,Crystal Lowe,163.83,F
Singer,Susan Lynch,163.83,F
Singer,Virginia Madsen,163.83,F
Other,Diego Armando Maradona,163.83,M
Other,Ann Margret,163.83,F
Other,Mercedes McNab,163.83,F
Other,Leighton Meester,163.83,M
Other,Idina Menzel,163.83,M
Other,Demi Moore,163.83,F
Other,Bebe Neuwirth,163.83,F
Other,Brooke Nevin,163.83,F
Other,John Oates,163.83,M
Other,Elizabeth Olsen,163.83,F
Other,Ana Ortiz,163.83,F
Other,Anna Paquin,163.83,F
Other,Lana Parrilla,163.83,F
Other,Ethan Phillips,163.83,M
Other,Joan Plowright,163.83,F
Other,Imogen Poots,163.83,F
Other,Parker Posey,163.83,F
Other,Jaime Pressly,163.83,F
Other,Kathleen Quinlan,163.83,F
Other,Dania Ramirez,163.83,F
Other,Nathalia Ramos,163.83,F
Other,Tara Reid,163.83,F
Other,Anne Robinson,163.83,F
Other,Freddy Rodriguez,163.83,M
Other,Michelle Rodriguez,163.83,F
Other,Ginger Rogers,163.83,F
Other,Marion Ross,163.83,F
Other,Ashlee Simpson,163.83,F
Other,Jamie Lynn Spears,163.83,F
Other,Barbra Streisand,163.83,F
Other,Mary Tamm,163.83,F
Other,Kara Tointon,163.83,F
Other,Nadine Velazquez,163.83,F
Other,Naomi Watts,163.83,F
Other,Danniella Westbrook,163.83,F
Other,Patricia Wettig,163.83,F
Other,Dianne Wiest,163.83,F
Other,Katt Williams,163.83,F
Other,Bow Wow,163.83,F
Other,Ellen Wroe,163.83,F
Other,Sophie Wu,163.83,F
Other,Kari Wuhrer,163.83,F
Actor,Jennifer Aniston,164.46,F
Actor,Elizabeth Banks,164.46,F
Actor,Joy Behar,164.46,F
Actor,Marisa Coughlan,164.46,F
Actor,Nicole De Boer,164.46,F
Actor,Jenna Fischer,164.46,F
Actor,Ashley Greene,164.46,F
Actor,Jennifer Hall,164.46,F
Actor,Elisabeth Harnois,164.46,F
Actor,Traylor Howard,164.46,F
Actor,Kelly Hu,164.46,F
Actor,Felicity Huffman,164.46,F
Actor,Peter Jackson,164.46,M
Actor,Ken Jeong,164.46,M
Actor,Brooke Langton,164.46,F
Actor,Heather Locklear,164.46,F
Actor,Lindsay Lohan,164.4,F
Actor,Tzi Ma,164.46,F
Actor,Tina Majorino,164.46,F
Actor,Constance Marie,164.46,F
Actor,Mircea Monroe,164.46,M
Actor,Catherine O'Hara,164.46,F
Actor,Miranda Raison,164.46,F
Actor,Diana Ross,164.46,F
Actor,Catherine Mary Stewart,164.46,F
Actor,Khandi Alexander,162.56,F
Actor,Kristian Alfonso,162.56,M
Actor,Tatyana Ali,162.56,F
Actor,Beth Allen,162.56,F
Actor,Laura Allen,162.56,F
Actor,Anggun ,162.56,F
Actor,Lee Arenberg,162.56,F
Actor,Nicki Aycox,162.56,F
Actor,Reiko Aylesworth,162.56,F
Actor,Jane Badler,162.56,F
Actor,Emily Barclay,162.56,F
Actor,Emmanuelle Beart,162.56,F
Actor,Lynda Bellingham,162.56,F
Actor,Amber Benson,162.56,F
Actor,Mayim Bialik,162.56,F
Actor,Thora Birch,162.56,F
Actor,Bjork ,162.56,F
Actor,Rebecca Black,162.56,F
Actor,Robert Blake,162.56,M
Actor,Jennie Bond,162.56,F
Actor,Lee Brennan,162.56,F
Actor,Morgan Brittany,162.56,F
Actor,Alexandra Burke,162.56,F
Actor,Amanda Burton,162.56,F
Actor,Sophia Bush,162.56,F
Actor,Lizzy Caplan,162.56,F
Actor,Karen Carpenter,162.56,F
Actor,Veronica Cartwright,162.56,F
Actor,Charlie Chaplin,162.56,F
Actor,Jessica Chastain,162.56,F
Actor,Christina Chong,162.56,F
Actor,Gabrielle Christian,162.56,F
Actor,Sarah Clarke,162.56,F
Actor,Camille Coduri,162.56,F
Actor,Jeff Cohen,162.56,M
Actor,Joan Collins,162.56,F
Actor,Joan Crawford,162.56,F
Actor,Penelope Cruz,162.56,F
Actor,Glenn Danzig,162.56,M
Actor,Linda Darnell,162.56,F
Actor,Stacey Dash,162.56,F
Actor,Kristin Davis,162.56,F
Actor,Wanda De Jesus,162.56,F
Actor,Sandra Dee,162.56,F
Actor,Amanda Detmer,162.56,F
Actor,Anne Diamond,162.56,F
Actor,Carrie Dobro,162.56,F
Actor,Fats Domino,162.56,F
Actor,Roma Downey,162.56,F
Actor,Dennis Dun,162.56,M
Actor,Kathryn Erbe,162.56,F
Actor,Siobhan Fahey,162.56,F
Actor,Paloma Faith,162.56,F
Actor,Marianne Faithful,162.56,F
Actor,Anna Faris,162.56,F
Actor,Mia Farrow,162.56,F
Actor,Lindsay Felton,162.56,F
Actor,Jerry Ferrara,162.56,F
Actor,Eddie Fisher,162.56,F
Actor,Megan Fox,162.6,F
Actor,Michael J Fox,162.5,M
Actor,Claire Foy,162.56,F
Actor,Sadie Frost,162.56,F
Actor,Mariella Frostrup,162.56,F
Actor,Zsa Zsa Gabor,162.56,F
Actor,Carla Gallo,162.56,F
Actor,Lesley Garrett,162.56,F
Actor,Stephanie Gatschet,162.56,F
Actor,Henry Gibson,162.56,M
Actor,Melissa Gilbert,162.56,F
Actor,Robin Givens,162.56,F
Actor,Whoopi Goldberg,162.56,F
Actor,Michelle Gomez,162.56,F
Singer,Selena Gomez,162.56,F
Singer,Claire Goose,162.56,F
Singer,Tamara Gorski,162.56,F
Singer,Katie Griffin,162.56,F
Singer,Jane Gurnett,162.56,F
Singer,Victoria Hamilton,162.56,F
Singer,Mia Hamm,162.56,F
Singer,Rosemary Harris,162.56,F
Singer,Samantha Harris,162.56,F
Singer,Margo Harshman,162.56,F
Singer,Michelle Heaton,162.56,F
Singer,Tippi Hedren,162.56,F
Singer,Georgie Henley,162.56,F
Singer,Taraji P Henson,162.56,F
Singer,Barbara Hershey,162.56,F
Singer,Jason Hervey,162.56,M
Singer,Clare Higgins,162.56,F
Singer,Amanda Holden,162.56,F
Singer,Bob Hoskins,162.56,M
Singer,Finola Hughes,162.56,F
Singer,Crystal Hunt,162.56,F
Singer,Fiona Hutchison,162.56,F
Singer,Laura Innes,162.56,F
Singer,Amy Irving,162.56,F
Singer,Stephanie Jacobsen,162.56,F
Singer,Katherine Jenkins,162.56,F
Singer,Michael Jeter,162.56,M
Singer,Glynis Johns,162.56,F
Singer,Ashley Johnson,162.56,F
Singer,Toby Jones,162.56,F
Singer,Natasha Kaplinsky,162.56,F
Singer,Charlie Kaufman,162.56,F
Singer,Christine Kaufmann,162.56,F
Singer,Jonathan Ke Quan,162.56,M
Singer,Michelle Keegan,162.56,F
Singer,Lorraine Kelly,162.56,F
Singer,Billie Jean King,162.56,F
Singer,Mollie King,162.56,F
Singer,Dervla Kirwan,162.56,F
Singer,Clare Kramer,162.56,F
Singer,Mila Kunis,162.56,F
Singer,Cheryl Ladd,162.56,F
Singer,Simone Lahbib,162.56,F
Singer,Miranda Lambert,162.56,F
Singer,Rex Lee,162.56,M
Singer,Sung Hi Lee,162.56,M
Singer,Samm Levine,162.56,M
Singer,Jennifer Lim,162.56,F
Singer,Jonathan Lipnicki,162.56,M
Singer,Sondra Locke,162.56,F
Singer,Katie Lohmann,162.56,F
Singer,Carole Lombard,162.56,F
Singer,Arthur Lowe,162.56,M
Singer,Linda Lusardi,162.56,F
Singer,Allison Mack,162.56,F
Singer,Karyn Malchus,162.56,F
Singer,Kym Marsh,162.56,F
Singer,Mary Stuart Masterson,162.56,F
Singer,Jayma Mays,162.56,F
Singer,Gugu Mbatha Raw,162.56,F
Actor,Rachel McAdams,162.5,F
Actor,Lindsey McKeon,162.56,F
Actor,Tammy Lynn Michaels,162.56,F
Actor,Izabella Miko,162.56,F
Actor,Donna Mills,162.56,F
Actor,Yvette Mimieux,162.56,F
Actor,Liza Minnelli,162.56,F
Actor,Helen Mirren,162.56,F
Actor,Alexandra Moen,162.56,F
Actor,Poppy Montgomery,162.56,F
Actor,Alanis Morissette,162.56,F
Actor,Samantha Morton,162.56,F
Actor,Megan Mullally,162.56,F
Actor,Frankie Muniz,162.56,F
Actor,Olivia Munn,162.56,F
Actor,Marisol Nichols,162.56,F
Actor,Renee O'Connor,162.56,F
Actor,Sinead O'Connor,162.56,F
Actor,Aubrey O'Day,162.56,F
Actor,Kate O'Mara,162.56,F
Actor,Devon Odessa,162.56,F
Actor,Haley Joel Osment,162.56,F
Actor,Teresa Palmer,162.56,F
Actor,Tricia Penrose,162.56,F
Actor,Emily Perkins,162.56,F
Actor,Joe Pesci,162.56,M
Actor,Fiona Phillips,162.56,F
Actor,Suzanne Pleshette,162.56,F
Actor,Martha Plimpton,162.56,F
Actor,Katie Price,162.56,F
Actor,Kirsten Prout,162.56,F
Actor,Lara Pulver,162.56,F
Actor,Jenny Queen,162.56,F
Actor,Esther Rantzen,162.56,F
Actor,Noomi Rapace,162.56,F
Actor,Nikki Reed,162.56,F
Actor,Salli Richardson Whitfield,162.56,F
Actor,Ashley Rickards,162.56,F
Actor,Jill Ritchie,162.56,F
Actor,Kate Ritchie,162.56,F
Actor,Kathleen Robertson,162.56,F
Actor,Tony Robinson,162.56,M
Actor,Linda Robson,162.56,F
Actor,Cristine Rose,162.56,F
Actor,Roseanne ,162.56,F
Actor,J K Rowling,162.56,F
Actor,Keri Russell,162.56,F
Actor,Nikki Sanderson,162.56,F
Actor,Jennifer Saunders,162.56,F
Actor,Rob Schneider,162.56,M
Actor,Chelan Simmons,162.56,M
Actor,Rita Simons,162.56,F
Actor,Sinitta ,162.56,F
Actor,Sisqo ,162.56,F
Actor,Heather Small,162.56,F
Actor,Sharon Small,162.56,F
Actor,Charles Martin Smith,162.56,M
Actor,Barbara Stanwyck,162.56,F
Actor,Jessica Steen,162.56,F
Actor,Catrin Stewart,162.56,F
Actor,Kristen Stewart,162.56,F
Actor,Trish Stratus,162.56,F
Actor,Kadee Strickland,162.56,F
Actor,Patrick Stump,162.56,M
Actor,Mena Suvari,162.56,M
Actor,Alona Tal,162.56,F
Actor,Jessica Tandy,162.56,F
Actor,Tia Texada,162.56,F
Actor,Marlo Thomas,162.56,F
Actor,Kim Thomson,162.56,F
Actor,Marisa Tomei,162.56,F
Actor,Nina Toussaint White,162.56,F
Actor,Paige Turco,162.56,F
Actor,Tina Turner,162.56,F
Actor,Aida Turturro,162.56,F
Actor,Mamie Van Doren,162.56,F
Actor,Jacob Vargas,162.56,M
Actor,Dee Wallace,162.56,F
Actor,Susan Ward,162.56,F
Actor,Kerry Washington,162.56,F
Actor,Mia Wasikowska,162.56,F
Actor,Dawn Wells,162.56,F
Actor,Deryck Whibley,162.56,M
Actor,Cindy Williams,162.56,F
Actor,Michelle Williams,162.56,F
Actor,Gretchen Wilson,162.56,F
Actor,Debra Winger,162.56,F
Actor,Norman Wisdom,162.56,M
Actor,Michelle Yeoh,162.56,F
Actor,Renee Zellweger,162.56,F
Actor,Marshall Allman,165.73,M
Actor,Sue Barker,165.73,F
Actor,Blaze Bayley,165.73,M
Actor,Agam Darshi,165.73,M
Actor,Marg Helgenberger,165.73,M
Actor,Heather Lindell,165.73,F
Actor,Jennifer Morrison,165.73,F
Actor,Bijou Phillips,165.73,F
Actor,Dianna Agron,166.37,F
Actor,Lauren Ambrose,166.37,F
Actor,Leslie Ash,166.37,F
Actor,Helen Baxendale,166.37,F
Actor,Stephanie Beacham,166.37,F
Actor,Natasha Bedingfield,166.37,F
Actor,Halle Berry,166.4,F
Actor,Traci Bingham,166.37,F
Actor,Barbara Bouchet,166.37,F
Actor,Billy Boyd,166.37,M
Actor,James Dean Bradfield,166.37,M
Actor,Sarah Brightman,166.37,F
Actor,Gary Burghoff,166.37,M
Actor,Delta Burke,166.37,F
Actor,Neve Campbell,166.37,F
Actor,Krissy Carlson,166.37,F
Actor,Vanessa Carlton,166.37,F
Actor,Charisma Carpenter,166.37,F
Actor,Keith Chegwin,166.37,M
Actor,Kenny Chesney,166.37,M
Actor,Margaret Cho,166.37,F
Actor,Lenora Chrichlow,166.37,F
Actor,Jamie Chung,166.37,F
Actor,Gordon Clapp,166.37,M
Actor,Lindsay Crouse,166.37,F
Actor,Kieran Culkin,166.37,M
Actor,Roger Daltrey,166.37,M
Actor,Rebecca De Mornay,166.37,F
Actor,Nina Dobrev,166.37,F
Actor,Declan Donnelly,166.37,M
Actor,Diana Dors,166.37,F
Actor,Blythe Duff,166.37,F
Actor,Kirsten Dunst,166.37,F
Actor,Erika Eleniak,166.37,F
Actor,Estelle ,166.37,F
Actor,Alice Eve,166.37,F
Actor,Calista Flockhart,166.37,F
Actor,Edward Furlong,166.37,M
Actor,Ava Gardner,166.37,F
Actor,Gina Gershon,166.37,F
Actor,Summer Glau,166.37,F
Actor,Noah Hathaway,166.37,F
Actor,Lena Headey,166.37,F
Actor,Emile Hirsch,166.37,M
Actor,Dustin Hoffman,166.3,M
Actor,Lauren Holly,166.37,F
Actor,Robert Iler,166.37,M
Actor,Celia Imrie,166.37,F
Actor,Gary Jones,166.37,M
Actor,Ashley Judd,166.37,F
Actor,Victoria Justice,166.37,F
Actor,Claudia Karvan,166.37,F
Actor,Lainie Kazan,166.37,F
Singer,Alicia Keys,167.7,F
Singer,Tinsel Korey,166.37,F
Singer,Drew Lachey,166.37,M
Singer,Diane Lane,166.37,F
Singer,Ken Leung,166.37,M
Singer,Cherie Lunghi,166.37,F
Singer,Amy Madigan,166.37,F
Singer,Jayne Mansfield,166.37,F
Singer,Melanie Mayron,166.37,F
Singer,Roxanne McKee,166.37,F
Singer,Jacqueline Mckenzie,166.37,F
Singer,Nancy McKeon,166.37,F
Singer,Julie McNiven,166.37,F
Singer,Burgess Meredith,166.37,F
Singer,Andy Milonakis,166.37,F
Singer,Marilyn Monroe,166.37,F
Singer,Meredith Monroe,166.37,F
Singer,Sara Paxton,166.37,F
Singer,Piper Perabo,166.37,F
Singer,Missy Peregrym,166.37,F
Singer,Freida Pinto,166.37,F
Singer,Tony Plana,166.37,M
Singer,Victoria Pratt,166.37,F
Singer,Ann Reinking,166.37,F
Singer,Denise Richards,166.37,F
Singer,Rebecca Schaeffer,166.37,F
Singer,Jason Schwartzman,166.37,M
Singer,Marley Shelton,166.37,F
Singer,Armin Shimerman,166.37,M
Singer,Amy Smart,166.37,F
Singer,Penny Smith,166.37,F
Singer,Tori Spelling,166.37,F
Singer,Jewel Staite,166.37,F
Singer,Sharon Taylor,166.37,F
Singer,Gene Tierney,166.37,M
Model,Abi Titmuss,166.37,F
Model,Janine Turner,166.37,F
Model,Leslie Uggams,166.37,F
Model,Tracey Ullman,166.37,F
Model,Lars Ulrich,166.37,M
Model,Carice Van Houten,166.37,M
Model,Cerina Vincent,166.37,M
Model,Billy Warlock,166.37,M
Model,Lil Wayne,166.37,M
Model,Annie Wersching,166.37,F
Model,Meg White,166.37,F
Model,Gordon Michael Woolvett,166.37,M
Model,Bonnie Wright,166.37,F
Model,Thom Yorke,166.37,M
Model,Kris Allen,167,F
Model,Brooke Burke,167,F
Model,Francis Capra,167,F
Model,Delphine Chaneac,167,F
Model,Justin Chon,167,M
Model,Gigi Edgley,167,F
Model,Jewel Kilcher,167,F
Model,Benji Madden,167,M
Model,Radha Mitchell,167,F
Model,Willie Nelson,167,F
Model,Stacey Scowley,167,F
Model,Harry Shearer,167,M
Model,Natalia Tena,167,F
Model,Danny Trejo,167,M
Model,Robin Wright,167,F
Singer,Aaliyah ,132.08,M
Singer,Jane Adams,165.1,F
Singer,Shohreh Aghdashloo,165.1,F
Singer,Sasha Alexander,165.1,F
Singer,Karen Allen,165.1,F
Singer,Woody Allen,165.1,M
Singer,Michalina Almindo,165.1,F
Singer,Francesca Annis,165.1,F
Singer,Devon Aoki,165.1,F
Singer,Christina Applegate,165.1,F
Singer,Melissa Archer,165.1,F
Singer,Lindsay Armaou,165.1,F
Singer,Sharmaine Arnaiz,165.1,F
Singer,Glynis Barber,165.1,F
Singer,Dion Basco,165.1,M
Singer,Sarah Baxendale,165.1,F
Singer,Beth Behrs,165.1,F
Singer,Berenice Bejo,165.1,F
Singer,Rachael Bella,165.1,F
Singer,Maria Bello,165.1,F
Singer,Fred Berry,165.1,M
Singer,Laura Bertram,165.1,F
Singer,Sanjeev Bhaskar,165.1,M
Singer,Robin Black,165.1,F
Singer,Honor Blackman,165.1,F
Singer,Jolene Blalock,165.1,F
Singer,Alexis Bledel,165.1,F
Singer,Yasmine Bleeth,165.1,F
Singer,Katherine Boecher,165.1,F
Singer,Sonny Bono,165.1,M
Singer,Kate Bosworth,165.1,F
Singer,Andrea Bowen,165.1,F
Singer,Julie Bowen,165.1,F
Singer,Tamara Braun,165.1,F
Singer,Mel Brooks,165.1,F
Singer,Faith Brown,165.1,F
Singer,James Brown,165.1,M
Singer,Melanie Brown,165.1,F
Singer,Sarah Brown,165.1,F
Singer,Scott Caan,165.1,M
Singer,James Cagney,165.1,M
Singer,Dyan Cannon,165.1,F
Singer,Jessica Capshaw,165.1,F
Singer,Belinda Carlisle,165.1,F
Singer,Kelly Carlson,165.1,F
Singer,Elpidia Carrillo,165.1,F
Singer,Angela Cartwright,165.1,F
Singer,Arianny Celeste,165.1,F
Singer,Amy Childs,165.1,F
Singer,Nicki Clyne,165.1,F
Singer,Lily Collins,165.1,F
Singer,Kevin Connolly,165.1,M
Singer,Eliza Taylor Cotter,165.1,F
Singer,Courteney Cox,165.1,F
Singer,Nadine Coyle,165.1,F
Singer,Sinead Cusack,165.1,F
Singer,Olivia D'Abo,165.1,F
Singer,Donna D'Errico,165.1,F
Singer,Da Brat,165.1,M
Singer,Dorothy Dandridge,165.1,F
Singer,Claire Danes,165.1,F
Singer,Paul Daniels,165.1,M
Singer,Philip Davis,165.1,M
Singer,Roxann Dawson,165.1,M
Singer,Laraine Day,165.1,F
Singer,Adam Deacon,165.1,M
Singer,Dana Delany,165.1,F
Singer,Zooey Deschanel,165.1,F
Singer,Angie Dickinson,165.1,F
Singer,Marlene Dietrich,165.1,F
Singer,Lexa Doig,165.1,F
Singer,Taylor Dooley,165.1,F
Singer,Lesley Anne Down,165.1,F
Singer,Richard Dreyfuss,165.1,M
Singer,Eliza Dushku,165.1,F
Singer,Clea DuVall,165.1,F
Singer,Britt Ekland,165.1,F
Singer,Christine Elise,165.1,F
Singer,Mama Cass Elliot,165.1,F
Singer,Sully Erna,165.1,F
Singer,Jennifer Esposito,165.1,F
Singer,Briana Evigan,165.1,F
Singer,Michelle Fairley,165.1,F
Singer,Adam Faith,165.1,M
Singer,Lola Falana,165.1,F
Singer,Edie Falco,165.1,F
Singer,Corey Feldman,165.1,M
Singer,Samantha Ferris,165.1,F
Singer,Tara Fitzgerald,165.1,F
Singer,Dan Fogler,165.1,M
Singer,Amanda Foreman,165.1,F
Singer,Claire Forlani,165.1,F
Singer,Emilia Fox,165.1,F
Singer,Aretha Franklin,165.1,F
Singer,Gabrielle ,165.1,F
Singer,Dean Gaffney,165.1,M
Singer,Johnny Galecki,165.1,M
Singer,Paula Garces,165.1,F
Singer,Kelli Garner,165.1,F
Singer,Stephen Gately,165.1,M
Singer,Michelle Gayle,165.1,F
Singer,Jami Gertz,165.1,F
Singer,Kathie Lee Gifford,165.1,F
Singer,Sharon Gless,165.1,F
Singer,Ginnifer Goodwin,165.1,F
Singer,Ellie Goulding,165.1,F
Singer,Julie Graham,165.1,F
Singer,Stephen Graham,165.1,M
Singer,Ari Graynor,165.1,M
Singer,Michelle Greene,165.1,F
Singer,Joel Grey,165.1,M
Singer,Tammy Grimes,165.1,F
Singer,Amy Gumenick,165.1,F
Singer,Kathryn Hahn,165.1,F
Singer,Jackie Earle Haley,165.1,F
Singer,Linda Hamilton,165.1,F
Singer,Danielle Hampton,165.1,F
Singer,Laura Harring,165.1,F
Singer,Emmylou Harris,165.1,F
Singer,Anne Heche,165.1,F
Singer,Catherine Hickland,165.1,F
Singer,Cheryl Hines,165.1,F
Singer,Tina Hobley,165.1,F
Singer,Laurie Holden,165.1,F
Singer,Billie Holiday,165.1,F
Singer,Tom Hollander,165.1,M
Singer,Ian Holm,165.1,M
Singer,Katharine Houghton,165.1,F
Singer,Josh Hutcherson,165.1,M
Singer,Katharine Isabelle,165.1,F
Singer,Frankie J,165.1,F
Singer,David Jason,165.1,M
Singer,Ricky Jay,165.1,M
Singer,Eddie Jemison,165.1,F
Singer,Billy Joel,165.1,M
Athlete,"""Liver King"" Brian Johnson",180,M
Athlete,Kelly Jones,165.1,F
Athlete,Star Jones Reynolds,165.1,F
Athlete,Janis Joplin,165.1,F
Athlete,Wynonna Judd,165.1,F
Athlete,Minka Kelly,165.1,F
Athlete,Ellie Kemper,165.1,F
Athlete,Roy Kinnear,165.1,M
Athlete,Clyde Kusatsu,165.1,M
Athlete,Nathan Lane,165.1,M
Athlete,Ronnie Lane,165.1,F
Athlete,Allison Lange,165.1,F
Athlete,Sharon Lawrence,165.1,F
Athlete,C.S. Lee,165.1,F
Athlete,Gypsy Rose Lee,165.1,F
Athlete,Spike Lee,165.1,M
Athlete,Janet Leigh,165.1,F
Athlete,Jeremy Lelliott,165.1,M
Athlete,Evangeline Lilly,165.1,F
Athlete,Virna Lisi,165.1,F
Athlete,Jake Lloyd,165.1,M
Athlete,Daniel Logan,165.1,M
Athlete,Jennifer Lopez,165.1,F
Athlete,Lori Loughlin,165.1,F
Athlete,Zoe Lucker,165.1,F
Athlete,James Madio,165.1,M
Athlete,Martha Madison,165.1,F
Athlete,Jena Malone,165.1,F
Athlete,Natassia Malthe,165.1,F
Athlete,Lisa Marie,165.1,F
Athlete,Bruno Mars,165.1,M
Athlete,Felicity Mason,165.1,F
Athlete,Jackie Mason,165.1,F
Athlete,Chase Masterson,165.1,M
Athlete,Mary Elizabeth Mastrantonio,165.1,F
Athlete,Samantha Mathis,165.1,F
Athlete,Debi Mazar,165.1,F
Athlete,Frances McDormand,165.1,F
Athlete,Jack McGee,165.1,M
Athlete,Bradley Mcintosh,165.1,M
Athlete,Gail McKenna,165.1,F
Athlete,Ian McLagan,165.1,M
Athlete,Amanda Mealing,165.1,F
Actor,Eva Mendes,165.1,F
Actor,Jennifer Metcalfe,165.1,F
Actor,Breckin Meyer,165.1,F
Actor,Jason Miller,165.1,M
Actor,Sienna Miller,165.1,F
Actor,Susan Misner,165.1,F
Actor,Rick Moranis,165.1,M
Actor,Robert Morse,165.1,M
Actor,Kate Mulgrew,165.1,F
Actor,Audie Murphy,165.1,F
Actor,Mya ,165.1,F
Actor,Sophia Myles,165.1,F
Actor,Tim Blake Nelson,165.1,M
Actor,Barbara Niven,165.1,F
Actor,Coleen Nolan,165.1,F
Actor,Coleen Nolan,165.1,F
Actor,Judy Norton Taylor,165.1,F
Actor,Amy Nuttall,165.1,F
Actor,Jacqueline Obradors,165.1,F
Actor,Sandra Oh,165.1,F
Actor,Omarion ,165.1,F
Actor,Rita Ora,165.1,F
Actor,Miranda Otto,165.1,F
Actor,Mark Owen,165.1,M
Actor,Linda Park,165.1,F
Actor,Lar Park Lincoln,165.1,F
Actor,Molly Parker,165.1,F
Actor,Holly Robinson Peete,165.1,F
Actor,Eva Peron,165.1,F
Actor,Amy Pietz,165.1,F
Actor,Lucy Pinder,165.1,F
Actor,Billie Piper,165.1,F
Actor,Amanda Plummer,165.1,F
Actor,Roman Polanski,165.1,M
Actor,Kevin Pollak,165.1,M
Actor,Maggie Q,165.1,F
Actor,Daniel Radcliffe,165.1,M
Actor,Efren Ramirez,165.1,M
Actor,Theresa Randle,165.1,F
Actor,Ernie Reyes Jr,165.1,M
Actor,Cameron Richardson,165.1,F
Actor,Miranda Richardson,165.1,F
Actor,LeAnn Rimes,165.1,F
Actor,Andrea Riseborough,165.1,F
Actor,Naya Rivera,165.1,F
Actor,Jenny Robertson,165.1,F
Actor,Edward G Robinson,165.1,M
Actor,Genesis Rodriguez,165.1,F
Actor,Kasey Rogers,165.1,F
Actor,Saoirse Ronan,165.1,F
Actor,Laila Rouass,165.1,F
Actor,Anna Ryder Richardson,165.1,F
Actor,Peter Sallis,165.1,M
Actor,Roselyn Sanchez,165.1,F
Actor,Nicole Scherzinger,165.1,F
Actor,Carly Schroeder,165.1,F
Actor,Amanda Schull,165.1,F
Actor,Neil Sedaka,165.1,M
Actor,Kyra Sedgwick,165.1,F
Actor,Christian Serratos,165.1,M
Actor,Ally Sheedy,165.1,F
Actor,Lisa Sheridan,165.1,F
Actor,Shamita Shetty,165.1,F
Actor,Qui Shu,165.1,F
Actor,Alicia Silverstone,165.1,F
Actor,Ione Skye,165.1,F
Actor,Maggie Smith,165.1,F
Actor,Suzanne Somers,165.1,F
Actor,David Spade,165.1,M
Actor,Abigail Spencer,165.1,F
Actor,Sharleen Spiteri,165.1,F
Actor,Jerry Stiller,165.1,F
Actor,Michaela Strachan,165.1,F
Actor,Imogen Stubbs,165.1,F
Actor,Kristy Swanson,165.1,F
Actor,Jessica Szhor,165.1,F
Actor,Akim Tamiroff,165.1,M
Actor,Katelyn Tarver,165.1,F
Actor,Georgia Taylor,165.1,F
Actor,Jonathan Taylor Thomas,165.1,M
Actor,Aimee Teegarden,165.1,F
Actor,Thalia ,165.1,F
Actor,Tiffani Thiessen,165.1,F
Actor,Sarah Thompson,165.1,F
Actor,Tiffany ,165.1,F
Actor,James Tolkan,165.1,M
Actor,Emilie Ullerup,165.1,F
Actor,Diane Venora,165.1,F
Actor,Barbara Walters,165.1,F
Actor,Emma Watson,165.1,F
Actor,Kristen Wiig,165.1,F
Actor,Adrienne Wilkinson,165.1,F
Actor,Kelli Williams,165.1,F
Actor,Debra Wilson,165.1,F
Actor,Claudia Winkleman,165.1,F
Actor,Elijah Wood,165.1,M
Actor,Jane Wyman,165.1,F
Actor,Ziyi Zhang,165.1,F
Actor,Sean Astin,168.27,M
Actor,Ashley Crow,168.27,F
Actor,Gael Garcia Bernal,168.27,M
Actor,Corey Haim,168.27,M
Actor,Jonah Hill,168.27,M
Actor,Kristen Miller,168.27,F
Actor,Catalina Sandino Moreno,168.27,F
Actor,Francesca Neri,168.27,F
Actor,Nectar Rose,168.27,F
Actor,Ja Rule,168.27,F
Actor,Deborah Kara Unger,168.27,F
Actor,Jessica Alba,168.91,F
Actor,Frankie Avalon,168.91,F
Actor,Lucille Ball,168.91,F
Actor,Priscilla Barnes,168.91,F
Actor,Kim Basinger,168.91,F
Actor,Brian Benben,168.91,M
Actor,Robert Patrick Benedict,168.91,M
Actor,Roberto Benigni,168.91,M
Actor,Jacqueline Bisset,168.91,F
Actor,Cilla Black,168.91,F
Actor,Boti Bliss,168.91,F
Actor,Caroline Bliss,168.91,F
Actor,Samantha Bond,168.91,F
Actor,Bono ,168.91,F
Actor,Jordana Brewster,168.91,F
Actor,Carol Burnett,168.91,F
Actor,George Burns,168.91,M
Actor,David Cassidy,168.91,M
Actor,Katie Cassidy,168.91,F
Actor,Laetitia Casta,168.91,F
